Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
99;1650;00:00:01:650;50,50756;53,42365;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,029297;1,028137;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,39093;91,62597;0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;1666,667;00:00:01:667;50,49908;53,42594;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,508804;0,137558;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-32,28607;-53,43475;-0,454903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;1683,333;00:00:01:683;50,73417;53,54065;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;14,10507;6,882476;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;876,8325;404,6951;0,454903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;1700;00:00:01:700;50,74331;53,54445;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,54863;0,228195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-813,3864;-399,2568;-0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;1716,667;00:00:01:717;50,73299;53,56144;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,619354;1,01944;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-70,07903;47,47467;-0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;1733,333;00:00:01:733;50,72381;53,55762;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,55069;-0,22934;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,119869;-74,92675;-0,000858;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
105;1750;00:00:01:750;50,72381;53,55762;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,55069;-0,22934;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,119869;-74,92675;-0,000858;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
106;1766,667;00:00:01:767;50,69986;53,57261;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,43692;0,899506;0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-53,17382;67,73071;0,456619;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107;1783,333;00:00:01:783;50,69986;53,57261;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,21519;-53,97033;-0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;1800;00:00:01:800;50,86516;53,66582;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;9,917678;5,592498;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595,0607;335,5499;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;1816,667;00:00:01:817;50,86102;53,66217;3,0944;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,248337;-0,218582;0;-0,016944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-609,9609;-348,6648;-0,227451;-1,016665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;1833,333;00:00:01:833;50,86102;53,66217;3,0944;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,90021;13,11493;0;1,016665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;1850;00:00:01:850;51,02082;53,73469;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;9,588317;4,351044;-0,003791;0,016944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;575,299;261,0626;-0,227451;1,016665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;1866,667;00:00:01:867;51,02823;53,74401;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,444489;0,559387;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-548,6297;-227,4994;0,227451;-1,525211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;1883,333;00:00:01:883;51,02098;53,73656;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,435333;-0,447464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-52,7893;-60,41107;0;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;1900;00:00:01:900;51,01901;53,72839;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,118103;-0,490036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,03381;-2,554321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;1916,667;00:00:01:917;51,01901;53,72839;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,086181;29,40216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;1933,333;00:00:01:933;51,06362;53,73483;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;2,676773;0,386124;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160,6064;23,16742;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;1950;00:00:01:950;51,05435;53,72927;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,556412;-0,333481;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-193,9911;-43,17626;-0,454903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;1966,667;00:00:01:967;51,0462;53,71735;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,489121;-0,714798;-0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,037477;-22,87902;-0,000858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;1983,333;00:00:01:983;51,0462;53,71735;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,34723;42,88787;0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;2000;00:00:02:000;51,08575;53,73162;3,094337;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;2,373276;0,856018;0,003805;-0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,3965;51,36108;0,22831;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;2016,667;00:00:02:017;51,09651;53,73339;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,645676;0,10643;0;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-103,656;-44,97528;-0,22831;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;2033,333;00:00:02:033;51,1417;53,75027;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;2,711105;1,012573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123,9258;54,36859;0;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;2050;00:00:02:050;51,1383;53,75277;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,203705;0,149689;0,003791;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-174,8886;-51,77307;0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;2066,667;00:00:02:067;51,14847;53,75654;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,60997;0,226593;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,82049;4,614257;-0,227451;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;2083,333;00:00:02:083;51,14674;53,76201;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,103684;0,327988;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-42,81921;6,083678;-0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;2100;00:00:02:100;51,25577;53,80029;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;6,5419;2,297058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398,735;118,1442;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;2116,667;00:00:02:117;51,2709;53,8044;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,907745;0,246506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-338,0493;-123,0331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;2133,333;00:00:02:133;51,2597;53,78483;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,671997;-1,174164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-94,78453;-85,24016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;2150;00:00:02:150;51,2641;53,7865;3,094273;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,26413;0,099792;-0,003805;-0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,16759;76,43736;-0,22831;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;2166,667;00:00:02:167;51,28409;53,80141;3,094273;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,199341;0,895157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,11266;47,72186;0,22831;0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;2183,333;00:00:02:183;51,29921;53,80552;3,0944;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,907059;0,246277;0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17,53692;-38,9328;0,455761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;2200;00:00:02:200;51,28767;53,79231;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,692368;-0,792389;-0,003791;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-95,96556;-62,31994;-0,683212;0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;2216,667;00:00:02:217;51,28767;53,79231;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,54205;47,54333;0,227451;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;2233,333;00:00:02:233;51,28767;53,79231;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;2250;00:00:02:250;51,28767;53,79231;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;2266,667;00:00:02:267;51,34672;53,78374;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;3,542862;-0,514298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212,5717;-30,85785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;2283,333;00:00:02:283;51,34672;53,78374;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-212,5717;30,85785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;2300;00:00:02:300;51,34672;53,78374;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;2316,667;00:00:02:317;51,35621;53,77401;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,569458;-0,583649;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,16748;-35,01892;0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;2333,333;00:00:02:333;51,36621;53,77608;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,600357;0,124283;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,853939;42,47588;-0,454903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;2350;00:00:02:350;51,36824;53,76968;3,094273;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,121536;-0,384064;-0,003805;0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-28,72924;-30,50079;-0,000858;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;2366,667;00:00:02:367;51,37736;53,77372;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,547257;0,242386;0;-0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,54321;37,58697;0,22831;-2,032471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;2383,333;00:00:02:383;51,37329;53,7717;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,243988;-0,121536;0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-47,47467;-21,83533;0,22831;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;2400;00:00:02:400;51,37837;53,7736;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,304413;0,113983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,90405;14,13116;-0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;2416,667;00:00:02:417;51,37837;53,7736;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18,26477;-6,838988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;2433,333;00:00:02:433;51,37837;53,7736;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18,26477;-6,838988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;2450;00:00:02:450;51,36855;53,76942;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,589142;-0,250397;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-35,34851;-15,0238;-0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;2466,667;00:00:02:467;51,36855;53,76942;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,34851;15,0238;0,22831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;2483,333;00:00:02:483;51,35637;53,73379;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,731049;-2,138214;0,003805;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-43,86291;-128,2928;0,22831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;2500;00:00:02:500;51,34997;53,72429;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,383606;-0,570145;-0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,84655;94,08416;-0,456619;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;2516,667;00:00:02:517;51,3643;53,7333;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,859909;0,541077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74,61089;66,67328;0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;2533,333;00:00:02:533;51,34201;53,71363;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,337814;-1,180344;0,007596;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-131,8634;-103,2852;0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;2550;00:00:02:550;51,33381;53,69448;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,491867;-1,149216;-0,003791;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,75683;1,867676;-0,683212;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;2566,667;00:00:02:567;51,33771;53,6905;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,234146;-0,238724;0;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,56079;54,62951;0,227451;1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;2583,333;00:00:02:583;51,31091;53,67731;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,607895;-0,791473;-0,003805;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-110,5224;-33,16497;-0,22831;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;2600;00:00:02:600;51,31091;53,67731;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96,47368;47,4884;0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;2616,667;00:00:02:617;51,31091;53,67731;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
