Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
71;1136;00:00:01:176;38,45416;2,87726;3,0944;33,28276;-3,553304;3,64481;103,5072;93,73034;-15,4766;3,556278;103,5775;93,78995;-17,68286;9,262617;103,3227;93,87173;-19,02427;3,544918;82,24107;75,15137;-1,87294;0,645604;0,003791;16,70311;-2,95299;0,051584;-0,000458;0,000916;-0,205078;-0,003304;0,000916;-0,000458;-4,26693;0,295429;0,001373;-0,001831;-1,511536;0,056348;-116,0866;-104,6136;-4,490662;46,33569;-0,000858;-400,8773;-583,8005;10,05678;-0,082397;0,082397;-79,26978;0,198269;0,054932;-0,082397;-642,0684;44,53582;0,137329;-0,164795;-72,30376;2,785206;-6965,194;-6276,846
72;1152;00:00:01:192;38,42044;2,828493;3,094337;33,47764;-3,590306;3,621961;103,5072;93,73033;-15,49011;3,556443;103,5775;93,78994;-18,08193;9,241461;103,3227;93,87173;-19,0865;3,547182;81,68407;74,64949;-2,023315;-2,926011;-0,003791;11,69243;-2,220097;-1,370945;-0,000458;-0,000458;-0,810528;0,009913;0;-0,000458;-23,94436;-1,269379;0,000458;-0,000458;-3,733635;0,135827;-33,42041;-30,11307;-9,022529;-214,2969;-0,454903;-300,6409;43,97362;-85,35174;0;-0,082397;-36,32698;0,793075;-0,054932;0;-1180,646;-93,88846;-0,054932;0,082397;-133,3259;4,768753;4959,969;4470,034
73;1168;00:00:01:208;38,42044;2,828493;3,094337;33,47764;-3,590306;3,621961;103,5072;93,73033;-15,49011;3,556443;103,5775;93,78994;-18,08193;9,241461;103,3227;93,87173;-19,0865;3,547182;81,68407;74,64949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121,3989;175,5606;0,227451;-701,5456;133,2058;82,25669;0,027466;0,027466;48,63166;-0,594807;0;0,027466;1436,661;76,16271;-0,027466;0,027466;224,0181;-8,149624;2005,224;1806,784
74;1184;00:00:01:224;38,38387;2,87468;3,094337;33,61684;-3,616929;3,622447;103,5073;93,73032;-15,4896;3,556333;103,5775;93,78993;-18,10408;9,292125;103,3226;93,87174;-19,19092;3,550989;80,45286;73,54007;-2,194519;2,771201;0;8,352356;-1,597423;0,029168;0,000916;-0,000916;0,030727;-0,006609;0;-0,000458;-1,328888;3,039837;-0,001373;0,000916;-6,264953;0,228395;-73,87252;-66,56525;-131,6711;166,272;0;501,1413;-95,8454;1,750087;0,054932;-0,054932;1,843643;-0,396538;0;-0,027466;-79,73327;182,3902;-0,082397;0,054932;-375,8972;13,70373;-4432,351;-3993,915
75;1200;00:00:01:240;38,30587;2,821385;3,094337;33,70034;-3,636473;3,622771;103,5072;93,73035;-15,47449;3,556278;103,5774;93,78995;-18,45019;9,31669;103,3227;93,87174;-19,34268;3,556608;79,39754;72,58922;-4,679489;-3,197722;0;5,009994;-1,172647;0,019469;-0,001373;0,001831;0,906544;-0,003304;-0,000458;0,000916;-20,76668;1,473942;0,000458;0;-9,106064;0,337186;-63,31878;-57,05108;-149,0982;-358,1354;0;-200,5417;25,48656;-0,581932;-0,137329;0,164795;52,54897;0,198269;-0,027466;0,082397;-1166,267;-93,95369;0,109863;-0,054932;-170,4666;6,527422;633,2242;570,8498
76;1216;00:00:01:256;38,31359;2,844414;3,094337;33,72819;-3,664151;3,623204;103,5072;93,73035;-15,43299;3,556113;103,5774;93,78995;-18,43192;9,315383;103,3226;93,87176;-19,40484;3,55892;78,89918;72,14021;0,463257;1,381788;0;1,670837;-1,660681;0,025949;-0,000458;0,000458;2,490005;-0,009899;0;0;1,096001;-0,078449;-0,000916;0,000916;-3,729629;0,138688;-29,90204;-26,94031;308,5647;274,7706;0;-200,3494;-29,282;0,388813;0,054932;-0,082397;95,00769;-0,395679;0,027466;-0,054932;1311,76;-93,14345;-0,082397;0,054932;322,5861;-11,90986;2005,005;1806,646
77;1232;00:00:01:272;38,32391;2,812062;3,094273;33,72821;-3,704225;3,623852;103,5072;93,73033;-15,3418;3,555672;103,5775;93,78992;-18,40249;9,313273;103,3227;93,87173;-19,43706;3,560075;78,19566;71,50635;0,618668;-1,941161;-0,003805;0,000916;-2,404389;0,038896;0,000916;-0,001373;5,471191;-0,026436;0,000458;-0,001831;1,766052;-0,126572;0,001373;-0,001373;-1,933136;0,069308;-42,2113;-38,03192;9,324644;-199,3769;-0,22831;-100,1953;-44,62251;0,776768;0,082397;-0,109863;178,8711;-0,992203;0,027466;-0,109863;40,20309;-2,887345;0,137329;-0,137329;107,7896;-4,162788;-738,5557;-665,4967
78;1248;00:00:01:288;38,29959;2,824441;3,094337;33,70035;-3,911664;3,580366;103,5072;93,73032;-15,3194;3,555507;103,5775;93,78993;-18,76747;9,339467;103,3227;93,87175;-19,5617;3,564747;77,81456;71,16302;-1,458893;0,742764;0,003805;-1,671295;-12,44636;-2,609138;0,000458;-0,000916;1,343822;-0,009899;0,000458;0,000916;-21,89918;1,571617;-0,000458;0,000916;-7,478141;0,280309;-22,86575;-20,59936;-124,6536;161,0355;0,456619;-100,3326;-602,5185;-158,882;-0,027466;0,027466;-247,6421;0,992203;0;0,164795;-1419,914;101,8913;-0,109863;0,137329;-332,7003;12,66003;1160,733;1045,953
79;1264;00:00:01:304;38,29976;2,824441;3,0944;33,70036;-3,937809;3,580804;103,5073;93,73033;-15,28176;3,555342;103,5775;93,78991;-18,78813;9,365609;103,3226;93,87175;-19,57857;3,565296;77,66801;71,03098;0,009842;0;0,003791;0,000458;-1,56867;0,02625;0,000458;0,000916;2,258892;-0,009913;0;-0,001373;-1,239395;1,568527;-0,000458;0;-1,012459;0,032945;-8,793182;-7,922973;88,12407;-44,56586;-0,000858;100,3052;652,6616;158,1233;0;0,109863;54,90418;-0,000858;-0,027466;-0,137329;1239,587;-0,185394;0;-0,054932;387,9409;-14,84184;844,3541;760,5834
80;1280;00:00:01:320;38,27753;2,835806;3,094337;33,70034;-3,96556;3,581242;103,5072;93,73034;-15,24443;3,555122;103,5774;93,78992;-18,83861;9,369282;103,3227;93,87173;-19,60867;3,566394;77,52144;70,89893;-1,333237;0,681896;-0,003791;-0,000916;-1,665072;0,026264;-0,000458;0,000458;2,239323;-0,013218;-0,000916;0,000458;-3,028908;0,220356;0,001373;-0,001373;-1,805534;0,065889;-8,794098;-7,922515;-80,58471;40,91377;-0,454903;-0,082397;-5,78413;0,000858;-0,054932;-0,027466;-1,174164;-0,198269;-0,054932;0,109863;-107,3707;-80,89027;0,109863;-0,082397;-47,58452;1,976681;-0,054932;0,027466
81;1296;00:00:01:336;38,23291;2,858717;3,094337;33,70036;-4,084661;3,583264;103,5072;93,73034;-15,36416;3,555727;103,5775;93,78993;-19,23848;9,398437;103,3227;93,87173;-19,63404;3,567327;77,46282;70,84612;-2,677231;1,37465;0;0,000916;-7,146048;0,121322;-0,000458;0;-7,183284;0,036335;0,000458;0,000916;-23,99231;1,749287;0;0;-1,522407;0,05599;-3,516998;-3,16864;-80,63964;41,56522;0,227451;0,109863;-328,8585;5,703449;0;-0,027466;-565,3564;2,973175;0,082397;0,027466;-1257,804;91,73583;-0,082397;0,082397;16,98761;-0,593949;316,626;285,2325
82;1312;00:00:01:352;38,22908;2,860546;3,094273;33,70036;-4,090937;3,630384;103,5073;93,73032;-15,3659;3,555727;103,5774;93,78995;-19,2841;9,475938;103,3227;93,87173;-19,64857;3,567876;77,46282;70,84612;-0,230255;0,10972;-0,003805;0;-0,376568;2,82722;0,000916;-0,000916;-0,10437;0;-0,000916;0,000916;-2,736854;4,650077;0;0,000458;-0,871811;0,03293;0;0;146,8185;-75,89577;-0,22831;-0,054932;406,1688;162,3539;0,082397;-0,054932;424,7348;-2,180099;-0,082397;0;1275,327;174,0474;0;0,027466;39,03579;-1,38359;211,0199;190,1184
83;1328;00:00:01:368;38,22075;2,864941;3,0944;33,70034;-4,095721;3,630492;103,5072;93,73032;-15,37417;3,555838;103,5775;93,78995;-19,32058;9,503363;103,3227;93,87175;-19,68542;3,569303;77,46282;70,84612;-0,499649;0,263729;0,007596;-0,001373;-0,287046;0,00648;-0,000458;-0,000458;-0,496273;0,006609;0,000916;0;-2,188797;1,645489;-0,000916;0,000916;-2,211227;0,085602;0;0;-16,16363;9,240532;0,684071;-0,082397;5,371284;-169,2444;-0,082397;0,027466;-23,51417;0,396538;0,109863;-0,054932;32,88344;-180,2753;-0,054932;0,027466;-80,36499;3,160285;0;0
84;1344;00:00:01:384;38,22075;2,864941;3,0944;33,70034;-4,095721;3,630492;103,5072;93,73032;-15,37417;3,555838;103,5775;93,78995;-19,32058;9,503363;103,3227;93,87175;-19,68542;3,569303;77,46282;70,84612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,97894;-15,82374;-0,455761;0,082397;17,22278;-0,388813;0,027466;0,027466;29,77638;-0,396538;-0,054932;0;131,3278;-98,72931;0,054932;-0,054932;132,6736;-5,136108;0;0
85;1360;00:00:01:400;38,11777;2,917283;3,094337;33,70036;-3,993853;3,628766;103,5072;93,73032;-15,38339;3,555838;103,5775;93,78992;-19,49694;9,615479;103,3226;93,87175;-19,83916;3,574948;77,46283;70,84612;-6,178436;3,140516;-0,003791;0,001373;6,112046;-0,103583;0;0;-0,553265;0;0;-0,001373;-10,58178;6,726951;-0,000458;0;-9,22428;0,338731;0,000458;-0,000458;-370,7061;188,431;-0,227451;0,082397;366,7227;-6,214999;0;0;-33,19588;0;0;-0,082397;-634,9067;403,617;-0,027466;0;-553,4568;20,32385;0,027466;-0,027466
86;1376;00:00:01:416;38,1032;2,92472;3,0944;33,70035;-4,005164;3,628981;103,5072;93,73033;-15,37842;3,555783;103,5775;93,78992;-19,52394;9,642266;103,3227;93,87173;-19,86947;3,576044;77,46281;70,84612;-0,874786;0,446219;0,003791;-0,000458;-0,678649;0,012932;0;0,000916;0,298233;-0,003304;0;0;-1,619682;1,607265;0,000916;-0,000916;-1,818352;0,065718;-0,000916;0,000458;318,219;-161,6578;0,454903;-0,109863;-407,4417;6,990909;0;0,054932;51,08986;-0,198269;0;0,082397;537,7258;-307,1811;0,082397;-0,054932;444,3557;-16,38078;-0,082397;0,054932
87;1392;00:00:01:432;38,08624;2,933414;3,0944;33,70035;-3,997676;3,628819;103,5073;93,73032;-15,34694;3,555672;103,5775;93,78992;-19,88422;9,719237;103,3226;93,87173;-19,91584;3,577795;77,46282;70,84612;-1,01738;0,521665;0;0;0,449281;-0,009699;0,000916;-0,000916;1,888733;-0,006609;0;-0,000458;-21,6172;4,618263;-0,000916;0;-2,782173;0,1051;0,000458;-0,000458;-8,555606;4,526712;-0,227451;0,027466;67,67577;-1,357841;0,054932;-0,109863;95,42999;-0,198269;0;-0,027466;-1199,851;180,6598;-0,109863;0,054932;-57,82927;2,362918;0,082397;-0,054932
88;1408;00:00:01:448;38,08987;2,931521;3,094337;33,70036;-4,156427;3,631462;103,5072;93,73035;-15,3141;3,555507;103,5774;93,78993;-20,07366;9,758665;103,3226;93,87175;-20,12407;3,585503;77,46281;70,84613;0,218124;-0,113597;-0,003791;0,000687;-9,525074;0,158558;-0,001373;0,001831;1,970158;-0,009899;-0,000916;0,000916;-11,36627;2,365665;0;0,000916;-12,49386;0,46247;-0,000458;0,000916;74,13024;-38,11569;-0,227451;0,041199;-598,4612;10,0954;-0,137329;0,164795;4,885482;-0,197411;-0,054932;0,082397;615,0558;-135,1559;0,054932;0,054932;-582,701;21,44222;-0,054932;0,082397
89;1424;00:00:01:464;38,08987;2,931521;3,094337;33,70036;-4,156427;3,631462;103,5072;93,73035;-15,3141;3,555507;103,5774;93,78993;-20,07366;9,758665;103,3226;93,87175;-20,12407;3,585503;77,46281;70,84613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-13,08746;6,815814;0,227451;-0,041199;571,5044;-9,513473;0,082397;-0,109863;-118,2094;0,593948;0,054932;-0,054932;681,9762;-141,9399;0;-0,054932;749,6314;-27,7482;0,027466;-0,054932
90;1440;00:00:01:480;38,16462;2,893457;3,094337;32,41977;-4,229294;3,585667;103,5072;93,73032;-15,33882;3,555617;103,5775;93,78992;-20,51022;9,792738;103,3227;93,87173;-20,24329;3,589978;74,88322;68,52228;4,484482;-2,283869;0;-76,8354;-4,371986;-2,747698;0;-0,001373;-1,482983;0,006595;0,001373;-0,000916;-26,19381;2,044373;0,001373;-0,001373;-7,153129;0,268507;-154,7754;-139,4312;269,0689;-137,0321;0;-4610,124;-262,3192;-164,8618;0;-0,082397;-88,97894;0,395679;0,082397;-0,054932;-1571,628;122,6623;0,082397;-0,082397;-429,1877;16,11042;-9286,522;-8365,869
91;1456;00:00:01:496;38,16462;2,893457;3,094337;32,41977;-4,229294;3,585667;103,5072;93,73032;-15,33882;3,555617;103,5775;93,78992;-20,51022;9,792738;103,3227;93,87173;-20,24329;3,589978;74,88322;68,52228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-269,0689;137,0321;0;4610,124;262,3192;164,8618;0;0,082397;88,97894;-0,395679;-0,082397;0,054932;1571,628;-122,6623;-0,082397;0,082397;429,1877;-16,11042;9286,522;8365,869
92;1472;00:00:01:512;38,19764;2,876615;3,0944;32,16921;-4,228599;3,585667;103,5072;93,73033;-15,36193;3,555727;103,5775;93,78992;-20,58953;9,79898;103,3227;93,87174;-20,35648;3,594175;74,1504;67,86216;1,981201;-1,010513;0,003791;-15,03387;0,041685;0;0;0,000458;-1,386394;0,006609;-0,000458;0;-4,75811;0,374508;-0,000458;0,000916;-6,79161;0,251827;-43,96957;-39,60708;118,8721;-60,63079;0,227451;-902,0323;2,501106;0;0;0,027466;-83,18365;0,396538;-0,027466;0;-285,4866;22,47047;-0,027466;0,054932;-407,4966;15,10963;-2638,174;-2376,425
93;1488;00:00:01:528;38,20008;2,875509;3,094337;31,72379;-4,133133;3,537122;103,5072;93,73033;-15,41475;3,556003;103,5775;93,78992;-20,88246;9,747335;103,3226;93,87175;-20,53979;3,601088;71,89333;65,8292;0,146942;-0,066347;-0,003791;-26,72504;5,727939;-2,912707;0,000458;0;-3,169784;0,016522;0;0,000458;-17,57595;-3,098659;-0,000916;0,000458;-10,99834;0,414734;-135,4243;-121,9775;-110,0555;56,64997;-0,454903;-701,4701;341,1752;-174,7624;0,027466;-0,027466;-107,0034;0,594807;0,027466;0,027466;-769,0704;-208,39;-0,027466;-0,027466;-252,404;9,774397;-5487,286;-4942,227
94;1504;00:00:01:544;38,20008;2,875509;3,094337;31,72379;-4,133133;3,537122;103,5072;93,73033;-15,41475;3,556003;103,5775;93,78992;-20,88246;9,747335;103,3226;93,87175;-20,53979;3,601088;71,89333;65,8292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8,816527;3,980827;0,227451;1603,502;-343,6763;174,7624;-0,027466;0;190,187;-0,991344;0;-0,027466;1054,557;185,9195;0,054932;-0,027466;659,9006;-24,88403;8125,46;7318,651
95;1520;00:00:01:560;38,13837;2,906785;3,094337;31,3062;-4,065679;3,512403;103,5072;93,73034;-15,58678;3,556884;103,5774;93,78993;-21,07524;9,68769;103,3226;93,87176;-20,82445;3,611729;67,78973;62,13364;-3,702621;1,876545;0;-25,05546;4,047289;-1,48314;-0,000458;0,000458;-10,32154;0,052857;-0,000458;0,000458;-11,56723;-3,578739;0;0,000458;-17,07962;0,63848;-246,216;-221,7338;-222,1573;112,5927;0;-1503,328;242,8373;-88,98839;-0,027466;0,027466;-619,2924;3,171443;-0,027466;0,027466;-694,0337;-214,7243;0;0,027466;-1024,777;38,30881;-14772,96;-13304,03
96;1536;00:00:01:576;38,14759;2,902208;3,094273;30,91647;-3,738531;3,465941;103,5072;93,73033;-15,80677;3,557985;103,5775;93,78991;-21,12356;9,516572;103,3226;93,87174;-20,69581;3,606846;64,24321;58,94048;0,553207;-0,274587;-0,003805;-23,38383;19,62886;-2,787738;0;-0,000458;-13,19961;0,066047;0,000458;-0,001373;-2,898903;-10,26707;0;-0,000916;7,718009;-0,292969;-212,791;-191,5896;255,3497;-129,0679;-0,22831;100,2983;934,8943;-78,27586;0,027466;-0,054932;-172,6845;0,791359;0,054932;-0,109863;520,0995;-401,2996;0;-0,082397;1487,858;-55,88693;2005,499;1808,652
97;1552;00:00:01:592;38,23318;2,858534;3,094337;30,69374;-3,906955;3,468708;103,5072;93,73033;-15,80677;3,557985;103,5775;93,78991;-21,51658;9,422207;103,3227;93,87174;-21,1377;3,623474;62,30881;57,19906;5,135421;-2,620468;0,003805;-13,36372;-10,10546;0,166011;0,000458;0;0;0;0;0;-23,58146;-5,661907;0,000458;0;-26,51356;0,997667;-116,0639;-104,4848;274,9328;-140,7529;0,456619;601,2061;-1784,059;177,2249;0,027466;0,027466;791,9768;-3,962803;-0,027466;0,082397;-1240,954;276,3095;0,027466;0,054932;-2053,894;77,43816;5803,623;5226,292
98;1568;00:00:01:608;38,16157;2,895037;3,0944;30,30401;-3,369994;3,459721;103,5073;93,73032;-15,99058;3,55892;103,5775;93,78992;-21,49086;9,144497;103,3227;93,87173;-21,10781;3,622285;58,79186;54,03348;-4,297028;2,190185;0,003791;-23,38371;32,21768;-0,539188;0,000458;-0,000916;-11,0285;0,056119;0,000458;0,000916;1,54335;-16,6626;0,000458;-0,000916;1,793404;-0,071354;-211,0171;-189,9348;-565,9469;288,6391;-0,000858;-601,1993;2539,388;-42,31195;0;-0,054932;-661,7099;3,367137;0,027466;0,054932;1507,489;-660,0414;0;-0,054932;1698,417;-64,14127;-5697,193;-5127,003
99;1584;00:00:01:624;38,16784;2,891878;3,0944;30,05347;-3,244496;3,457683;103,5072;93,73035;-16,01814;3,55914;103,5774;93,78994;-21,591;8,976603;103,3227;93,87176;-21,21857;3,626553;57,00415;52,42461;0,376511;-0,189543;0;-15,03261;7,529869;-0,122266;-0,001373;0,001831;-1,653614;0,013204;-0,000916;0,000916;-6,008148;-10,07366;-0,000458;0,001831;-6,645584;0,256076;-107,2625;-96,53251;280,4123;-142,7836;-0,227451;501,0657;-1481,268;25,01535;-0,109863;0,164795;562,493;-2,57492;-0,082397;0;-453,0898;395,3362;-0,054932;0,164795;-506,3392;19,64578;6225,278;5604,139
100;1600;00:00:01:640;38,21156;2,973677;3,094337;29,44102;-3,271477;3,458136;103,5072;93,73033;-16,06001;3,559305;103,5774;93,78995;-22,352;8,606218;98,28679;89,33183;-21,70205;3,64481;53,54609;49,31295;2,622757;4,907927;-0,003791;-36,7472;-1,618852;0,02718;0,000916;-0,000916;-2,511863;0,009899;-0,000458;0,000458;-45,66021;-22,22305;-302,1519;-272,3955;-29,00848;1,095428;-207,4839;-186,6994;134,7748;305,8482;-0,227451;-1302,875;-548,9232;8,966731;0,137329;-0,164795;-51,49497;-0,198269;0,027466;-0,027466;-2379,123;-728,9634;-18129,09;-16343,84;-1341,774;50,36115;-6013,284;-5410,011
101;1616;00:00:01:656;38,38894;3,143644;3,0944;28,7172;-2,49834;3,445317;103,5072;93,73033;-16,11825;3,559635;103,5775;93,78992;-22,26022;8,195944;93,27288;84,81223;-21,50943;3,63755;50,9087;46,94019;10,643;10,19802;0,003791;-43,42918;46,38821;-0,769157;0;0;-3,494339;0,019813;0,000916;-0,001373;5,507011;-24,61647;-300,8345;-271,176;11,55704;-0,435576;-158,2434;-142,3654;481,2148;317,4053;0,454903;-400,9185;2880,424;-47,78022;-0,054932;0,054932;-58,94851;0,594807;0,082397;-0,109863;3070,033;-143,605;79,04662;73,16894;2433,931;-91,86029;2954,429;2660,036
102;1632;00:00:01:672;38,37608;3,168586;3,094273;27,93772;-2,049755;3,437808;103,5073;93,73032;-16,14628;3,559745;99,36268;89,99712;-22,69266;7,771754;88,46429;80,47829;-21,57603;3,640079;48,97467;45,20043;-0,771332;1,496529;-0,007596;-46,76834;26,91513;-0,450554;0,000458;-0,000458;-1,682052;0,006595;-252,8865;-227,5685;-25,94662;-25,4514;-288,5156;-260,0363;-3,996048;0,151734;-116,0415;-104,3857;-684,8601;-522,0891;-0,683212;-200,3494;-1168,385;19,11621;0,027466;-0,027466;108,7372;-0,793075;-15173,24;-13654,03;-1887,218;-50,09594;739,1308;668,3807;-933,1855;35,23864;2532,115;2278,784
103;1648;00:00:01:688;38,37608;3,168586;3,094273;27,93772;-2,049755;3,437808;103,5073;93,73032;-16,14628;3,559745;99,36268;89,99712;-22,69266;7,771754;88,46429;80,47829;-21,57603;3,640079;48,97467;45,20043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,2799;-89,79176;0,455761;2806,1;-1614,908;27,03323;-0,027466;0,027466;100,9231;-0,395679;15173,19;13654,11;1556,797;1527,084;17310,94;15602,18;239,7628;-9,10406;6962,488;6263,14
104;1664;00:00:01:704;38,44091;3,325321;3,094337;27,01904;-1,673978;3,431594;103,5072;93,73033;-16,41153;3,561065;88,77786;80,47256;-22,81354;7,29888;83,74375;76,22446;-21,73725;3,646152;46,60119;43,06558;3,889389;9,404124;0,003805;-55,12092;22,54662;-0,372806;-0,000458;0,000458;-15,91518;0,079179;-635,0889;-571,4731;-7,252464;-28,37245;-283,2321;-255,2298;-9,672774;0,364394;-142,4089;-128,0912;233,3633;564,2474;0,22831;-3307,255;1352,797;-22,36833;-0,027466;0,027466;-954,9109;4,750728;-38105,33;-34288,38;-435,1478;-1702,347;-16993,93;-15313,79;-580,3665;21,86365;-8544,534;-7685,472
105;1680;00:00:01:720;38,4677;3,365775;3,094337;26,76849;-1,573212;3,42994;103,5072;93,73033;-16,43084;3,561175;85,66985;77,67604;-22,81904;7,197865;83,01075;75,56402;-21,7615;3,647065;46,01514;42,53851;1,607437;2,427206;0;-15,03307;6,045935;-0,099292;-0,000458;0;-1,158142;0,006609;-186,4805;-167,7914;-0,330162;-6,060905;-43,9801;-39,62677;-1,455002;0,054789;-35,16289;-31,62437;-136,9171;-418,6151;-0,22831;2405,271;-990,041;16,41083;0;-0,027466;885,4224;-4,35419;26916,5;24220,9;415,3381;1338,693;14355,12;12936,18;493,0663;-18,57633;6434,761;5788,009
106;1696;00:00:01:736;38,39045;3,581003;3,0944;26,40658;-1,441572;3,42777;103,5072;93,73033;-16,01287;3,559085;80,56821;73,08565;-23,0429;7,136441;81,95525;74,61301;-21,71413;3,645239;45,04818;41,6689;-4,635086;12,9137;0,003791;-21,7147;7,89839;-0,130191;0,000458;0;25,07789;-0,125399;-306,0988;-275,4236;-13,43182;-3,685398;-63,33023;-57,0607;2,841682;-0,109577;-58,01742;-52,17636;-374,5513;629,1895;0,227451;-400,8979;111,1473;-1,853943;0,054932;0;1574,162;-7,920455;-7177,092;-6457,929;-786,0991;142,5304;-1161,008;-1046,036;257,801;-9,861945;-1371,272;-1233,119
107;1712;00:00:01:752;38,31189;3,781957;3,0944;26,12818;-1,311196;3,425598;103,5072;93,73034;-16,07787;3,559415;76,63954;69,55066;-22,99615;7,057274;81,22231;73,95261;-21,69584;3,644594;44,34495;41,03647;-4,713592;12,05722;0;-16,70403;7,822544;-0,130277;-0,000916;0,000458;-3,900146;0,019813;-235,7199;-212,0993;2,804947;-4,750013;-43,97598;-39,62356;1,097603;-0,038681;-42,1939;-37,94586;-4,710388;-51,38855;-0,227451;300,6407;-4,550743;-0,00515;-0,082397;0,027466;-1738,682;8,712672;4222,731;3799,458;974,2056;-63,8769;1161,255;1046,228;-104,6448;4,253768;949,4109;853,8299
108;1728;00:00:01:768;38,26387;3,950402;3,094337;25,90547;-1,167346;3,423197;103,5073;93,73032;-16,13086;3,55969;73,5612;66,78086;-23,2655;6,99852;80,66524;73,45074;-21,70644;3,644971;43,90545;40,64122;-2,880707;10,10672;-0,003791;-13,36224;8,631034;-0,144067;0,001373;-0,000916;-3,179283;0,016494;-184,7008;-166,1879;-16,16112;-3,525266;-33,42453;-30,11261;-0,635719;0,022573;-26,37039;-23,71513;109,9731;-117,0301;-0,227451;200,5074;48,50938;-0,827407;0,137329;-0,082397;43,2518;-0,199127;3061,148;2754,684;-1137,964;73,48479;633,0869;570,6572;-103,9993;3,67527;949,4108;853,8435
109;1744;00:00:01:784;38,26387;3,950402;3,094337;25,90547;-1,167346;3,423197;103,5073;93,73032;-16,13086;3,55969;73,5612;66,78086;-23,2655;6,99852;80,66524;73,45074;-21,70644;3,644971;43,90545;40,64122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172,8424;-606,4031;0,227451;801,7341;-517,862;8,644008;-0,082397;0,054932;190,757;-0,989628;11082,04;9971,272;969,667;211,516;2005,472;1806,756;38,14315;-1,354408;1582,223;1422,908
110;1760;00:00:01:800;38,40631;3,547204;3,094337;25,43222;-1,344503;3,426113;103,5072;93,73034;-16,62322;3,562219;68,84129;62,53398;-23,60884;6,91886;79,93225;72,79041;-22,09956;3,659927;43,17292;39,9825;8,54599;-24,19185;0;-28,39508;-10,6294;0,174937;-0,000916;0,000916;-29,54155;0,151749;-283,1946;-254,8128;-20,60005;-4,779596;-43,97918;-39,6199;-23,58764;0,897403;-43,95149;-39,52285;512,7594;-1451,511;0;-1703,705;-637,764;10,49623;-0,054932;0,054932;-1772,493;9,104918;-16991,67;-15288,76;-1236,003;-286,7757;-2638,751;-2377,194;-1415,259;53,84416;-2637,089;-2371,371
