Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
43;688;00:00:00:688;60,63804;-18,96554;68,09437;6,056377;0;-2,290808;3,505763;3,730194;-6,852345;83,55197;93,73307;84,9314;-12,07349;83,49255;66,56425;60,75089;-5,661297;25,66438;83,00325;75,83821;0;0;0;0;-4,747762;-9,702944;0;-0,006309;0;0;7,036743;6,334075;0;0;3,51654;3,169098;-4,428177;0,27626;-19,3483;-17,43439;0;0;0;0;98,33816;409,1664;0;-0,568199;0;0;-738,9403;-664,7278;0;0;-633,2519;-569,8608;10,45758;-0,487518;-105,5236;-94,97686
44;704;00:00:00:704;60,63804;-18,96554;68,09437;6,056377;0,052339;-2,278214;3,505819;3,730299;-6,852345;83,55197;93,85035;85,0369;-12,07349;83,49255;66,59357;60,77725;-5,734393;25,66898;82,00655;74,94006;0;0;0;0;3,140349;0,755639;0,003347;0,006309;0;0;7,036743;6,329956;0;0;1,759643;1,581573;-4,385719;0,275803;-59,80224;-53,88931;0;0;0;0;473,2866;627,515;0,200844;0,757027;0;0;0;-0,247192;0;0;-105,4138;-95,25145;2,547455;-0,027466;-2427,237;-2187,295
45;720;00:00:00:720;60,63804;-18,96554;68,09437;6,056377;-0,062557;-2,387943;3,505763;3,730299;-6,852345;83,55197;93,90901;85,08967;-12,07349;83,49255;66,59357;60,77725;-5,748116;25,66984;81,39094;74,38532;0;0;0;0;-6,893785;-6,583771;-0,003347;0;0;0;3,519745;3,166351;0;0;0;0;-0,823402;0,052071;-36,93649;-33,284;0;0;0;0;-602,048;-440,3646;-0,401688;-0,378513;0;0;-211,0199;-189,8163;0;0;-105,5786;-94,89439;213,739;-13,42392;1371,945;1236,319
46;736;00:00:00:736;60,63804;-18,96554;68,09437;6,056377;-0,019782;-2,304947;3,505819;3,730246;-6,852345;83,55197;94,02628;85,19523;-12,07349;83,49255;66,65219;60,83003;-5,72875;25,66862;80,3356;73,43443;0;0;0;0;2,566495;4,979782;0,003347;-0,003161;0;0;7,036285;6,333618;0;0;3,516998;3,16658;1,161947;-0,073242;-63,32016;-57,05337;0;0;0;0;567,6168;693,8131;0,401688;-0,189686;0;0;210,9924;190,036;0;0;211,0199;189,9948;119,121;-7,518767;-1583,02;-1426,162
47;752;00:00:00:752;60,63804;-18,96554;68,09437;6,056377;-0,039565;-2,326247;3,505819;3,730246;-6,852345;83,55197;94,1729;85,32713;-12,07349;83,49255;66,74013;60,90922;-5,743546;25,66955;79,66136;72,82693;0;0;0;0;-1,18694;-1,27799;0;0;0;0;8,796844;7,914276;0;0;5,276184;4,751586;-0,887718;0,055847;-40,4544;-36,45035;0;0;0;0;-225,2061;-375,4663;-0,200844;0,189686;0;0;105,6336;94,83947;0;0;105,5511;95,10038;-122,9799;7,74536;1371,945;1236,181
48;768;00:00:00:768;60,63804;-18,96554;68,09437;6,056377;0,052339;-2,497557;3,505763;3,730246;-6,852345;83,55197;94,3195;85,45905;-12,07349;83,49255;66,79874;60,96201;-5,748559;25,66988;79,45618;72,64206;0;0;0;0;5,51423;-10,2786;-0,003347;0;0;0;8,795929;7,915191;0;0;3,516998;3,167495;-0,300837;0,019341;-12,3111;-11,09207;0;0;0;0;402,0702;-540,0363;-0,200844;0;0;0;-0,054932;0,054932;0;0;-105,5511;-95,04545;35,21289;-2,190399;1688,598;1521,497
49;784;00:00:00:784;60,63804;-18,96554;68,09437;6,056377;0,088469;-2,553896;3,505819;3,730194;-6,852345;83,55197;94,64203;85,74928;-12,07349;83,49255;67,17982;61,3051;-5,812711;25,67393;79,54411;72,72127;0;0;0;0;2,16781;-3,380384;0,003347;-0,003147;0;0;19,35196;17,41333;0;0;22,86484;20,58494;-3,849106;0,24353;5,275726;4,752502;0;0;0;0;-200,7852;413,8927;0,401688;-0,188828;0;0;633,3617;569,8883;0;0;1160,87;1045,047;-212,8961;13,45138;1055,209;950,6743
50;800;00:00:00:800;60,63804;-18,96554;68,09437;6,056377;0,180226;-2,604139;3,505819;3,730246;-6,852345;83,55197;95,02319;86,09225;-12,07349;83,49255;67,85403;61,91212;-5,853237;25,67653;79,80796;72,95899;0;0;0;0;5,505387;-3,014574;0;0,003147;0;0;22,86941;20,57876;0;0;40,45211;36,42151;-2,431555;0,15564;15,8313;14,26346;0;0;0;0;200,2546;21,94862;-0,200844;0,377655;0;0;211,0473;189,926;0;0;1055,237;950,1938;85,05305;-5,273437;633,3343;570,6573
51;816;00:00:00:816;60,63804;-18,96554;68,09437;6,000708;0,228141;-2,670565;3,505819;3,730246;-6,852345;83,55197;95,52165;86,54081;-12,07349;83,49255;68,64549;62,62476;-5,907505;25,68;80,07178;73,19671;0;0;0;-3,340158;2,874927;-3,985519;0;0;0;0;29,90799;26,9133;0;0;47,48794;42,7581;-3,256044;0,208054;15,82901;14,263;0;0;0;-200,4095;-157,8276;-58,25672;0;-0,188828;0;0;422,3144;380,072;0;0;422,1496;380,1954;-49,46937;3,144836;-0,137329;-0,027466
52;832;00:00:00:832;60,63804;-18,96554;68,09437;6,000708;0,211218;-2,821402;3,505763;3,730194;-6,852345;83,55197;95,75621;86,75186;-12,07349;83,49255;68,96794;62,9151;-5,915827;25,68053;80,74601;73,80418;0;0;0;0;-1,015411;-9,05026;-0,003347;-0,003147;0;0;14,07349;12,66312;0;0;19,34692;17,42065;-0,499363;0,032158;40,45395;36,44852;0;0;0;200,4095;-233,4203;-303,8844;-0,200844;-0,188828;0;0;-950,0701;-855,0109;0;0;-1688,461;-1520,247;165,4009;-10,55374;1477,496;1331,131
53;848;00:00:00:848;60,63804;-18,96554;68,09437;6,000708;0,443673;-2,956646;3,505763;3,730246;-6,852345;83,55197;96,51856;87,43786;-12,07349;83,49255;69,7008;63,575;-5,937755;25,68195;81,71341;74,6759;0;0;0;0;13,9473;-8,114648;0;0,003147;0;0;45,74112;41,15982;0;0;43,9714;39,59426;-1,315641;0,08503;58,04397;52,30316;0;0;0;0;897,7628;56,1367;0,200844;0,377655;0;0;1900,058;1709,802;0;0;1477,469;1330,417;-48,9767;3,172302;1055,402;951,2784
54;864;00:00:00:864;60,63804;-18,96554;68,09437;6,000708;1,214182;-3,463906;3,505763;3,730246;-6,852345;83,55197;99,01082;89,68053;-12,07349;83,49255;70,87339;64,6309;-6,104705;25,69279;84,46901;77,15911;0;0;0;0;46,23052;-30,43559;0;0;0;0;149,5354;134,5601;0;0;70,35553;63,35357;-10,01704;0,650482;165,336;148,9924;0;0;0;0;1936,993;-1339,256;0;-0,188828;0;0;6227,654;5604,016;0;0;1583,048;1425,558;-522,084;33,92715;6437,521;5801,357
55;880;00:00:00:880;60,63804;-18,96554;68,09437;6,000708;1,214182;-3,463906;3,505763;3,730246;-6,852345;83,55197;99,01082;89,68053;-12,07349;83,49255;70,87339;64,6309;-6,104705;25,69279;84,46901;77,15911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2773,831;1826,135;0;0;0;0;-8972,121;-8073,605;0;0;-4221,332;-3801,214;601,0225;-39,02893;-9920,158;-8939,546
56;896;00:00:00:896;60,63804;-18,96554;66,13722;6,000708;2,102079;-3,828634;3,505763;3,730194;-6,852345;83,55197;102,0895;92,4509;-12,07349;83,49255;71,87009;65,52846;-6,288775;25,70495;89,33544;81,54512;0;0;-117,4287;0;53,27384;-21,88363;0;-0,003147;0;0;184,7186;166,2222;0;0;59,80224;53,8536;-11,04421;0,729561;291,9859;263,1606;0;0;-7045,724;0;3196,43;-1313,018;0;-0,188828;0;0;11083,12;9973,332;0;0;3588,134;3231,216;-662,6523;43,77364;17519,15;15789,63
57;912;00:00:00:912;60,63804;-18,96554;65,35627;6,000675;2,852453;-4,198013;3,505763;3,730246;-6,852345;83,55197;103,1743;93,42715;-12,07349;83,49255;72,2805;65,8981;-6,505267;25,71953;94,55373;86,24907;0;0;-46,85714;-0,001974;45,02243;-22,16278;0;0,003147;0;0;65,09125;58,57544;0;0;24,62448;22,17865;-12,98947;0,874786;313,0975;282,2369;0;0;4234,295;-0,118446;-495,0847;-16,749;0;0,377655;0;0;-7177,642;-6458,806;0;0;-2110,666;-1900,497;-116,716;8,713531;1266,694;1144,583
58;928;00:00:00:928;60,63804;-18,96554;65,35627;6,000675;2,852453;-4,198013;3,505763;3,730246;-6,852345;83,55197;103,1743;93,42715;-12,07349;83,49255;72,2805;65,8981;-6,505267;25,71953;94,55373;86,24907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2811,428;0,118446;-2701,345;1329,767;0;-0,188828;0;0;-3905,475;-3514,526;0;0;-1477,469;-1330,719;779,3683;-52,48717;-18785,85;-16934,21
59;944;00:00:00:944;60,63804;-18,96554;64,02293;5,94498;3,574017;-4,611379;3,505763;3,730246;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;72,2805;65,8981;-6,782088;25,7386;101,7949;92,77757;0;0;-80,00014;-3,341675;43,29385;-24,80192;0;0;0;0;24,18823;21,76712;0;0;0;0;-16,6093;1,144066;434,468;391,7097;0;0;-4800,008;-200,5005;2597,631;-1488,115;0;0;0;0;1451,294;1306,027;0;0;0;0;-996,5577;68,64394;26068,08;23502,58
60;960;00:00:01:000;60,63804;-18,96554;63,22294;5,94498;3,79741;-4,753986;3,505763;3,730246;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;71,66489;65,34369;-7,07249;25,75914;103,312;94,14545;0;0;-47,99949;0;13,40359;-8,556461;0;0;0;0;0;0;0;0;-36,93649;-33,26477;-17,42412;1,232529;91,02721;82,0729;0;0;1920,039;200,5005;-1793,416;974,7275;0;0;0;0;-1451,294;-1306,027;0;0;-2216,189;-1995,886;-48,88916;5,307769;-20606,45;-18578,21
61;976;00:00:01:016;60,63804;-18,96554;63,22294;5,94498;3,79741;-4,753986;3,505763;3,730246;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;71,66489;65,34369;-7,07249;25,75914;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2879,969;0;-804,2155;513,3876;0;0;0;0;0;0;0;0;2216,189;1995,886;1045,447;-73,95171;-5461,632;-4924,374
