Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
49;784;00:00:00:784;39,91834;1,958562;63,4896;8,172145;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,709534;-0,398211;-0,000458;-5,009708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-60,3836;33,38384;-0,054932;100,3532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;800;00:00:00:800;39,96344;1,933371;63,48959;8,032944;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;2,705841;-1,511478;-0,000458;-8,35207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119,7784;-66,79601;0;-200,5417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;816;00:00:00:816;39,96339;1,933435;63,75626;8,005134;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,002747;0,003834;16,00021;-1,668606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-162,5152;90,91872;960,0402;401,0078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;832;00:00:00:832;39,96339;1,933435;63,75626;7,921568;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;-5,013942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164795;-0,230026;-960,0128;-200,7202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;848;00:00:00:848;39,96339;1,933435;63,75626;7,921568;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300,8365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;864;00:00:00:864;39,96339;1,933435;63,75626;7,921568;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;880;00:00:00:880;40,10909;1,851724;63,75626;7,754537;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;8,741913;-4,902634;0;-10,02188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524,5148;-294,158;0;-601,3126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;896;00:00:00:896;40,2196;1,789289;62,29914;7,726671;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;6,630477;-3,746094;-87,42713;-1,671924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-126,6861;69,39238;-5245,627;500,9971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;912;00:00:00:912;40,25211;1,770867;61,90865;7,726722;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,950531;-1,105371;-23,42972;0,003033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-280,7968;158,4434;3839,845;100,4974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;928;00:00:00:928;40,34818;1,716218;60,84199;7,671047;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;5,763931;-3,278904;-63,99971;-3,340473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228,804;-130,412;-2434,199;-200,6103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;944;00:00:00:944;40,45341;1,656076;60,59436;7,671021;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;6,314392;-3,608551;-14,85741;-0,001545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,02765;-19,77882;2948,538;200,3357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;960;00:00:01:000;40,62889;1,554967;59,5277;7,671047;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;10,52833;-6,066527;-63,99971;0,001545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252,8366;-147,4786;-2948,538;0,185394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;976;00:00:01:016;40,73529;1,493176;58,21342;7,671021;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;6,384201;-3,707471;-78,85665;-0,001545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-248,648;141,5434;-891,4166;-0,185394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;992;00:00:01:032;40,83933;1,432563;57,41342;7,671047;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;6,242294;-3,636775;-48,00041;0,001545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8,514404;4,241753;1851,375;0,185394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;1008;00:00:01:048;40,96202;1,360513;55,83247;7,587498;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;7,361526;-4,323006;-94,85709;-5,012969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,15393;-41,17385;-2811,401;-300,8708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;1024;00:00:01:064;41,03444;1,317831;55,03247;7,587524;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;4,344864;-2,560916;-47,99995;0,001574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-180,9997;105,7254;2811,428;300,8726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;1040;00:00:01:080;41,26118;1,183096;53,71819;7,587524;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;13,60474;-8,084064;-78,85688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555,5923;-331,3889;-1851,416;-0,094414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;1056;00:00:01:096;41,30179;1,158805;52,65151;7,671047;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;2,436676;-1,457462;-64,0004;5,011396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-670,0836;397,5961;891,389;300,6837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;1072;00:00:01:112;41,30179;1,158805;52,65151;7,671047;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-146,2005;87,44772;3840,024;-300,6837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;1088;00:00:01:128;41,36536;1,120659;51,33723;7,726747;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;3,814316;-2,288804;-78,85688;3,341989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228,8589;-137,3282;-4731,413;200,5193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69;1104;00:00:01:144;41,37625;1,114102;50,80389;7,754562;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,653;-0,393391;-32,0002;1,66892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-189,6789;113,7248;2811,401;-100,3841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;1120;00:00:01:160;41,45399;1,067267;50,00389;7,893742;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;4,664382;-2,810125;-48,00018;8,350782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240,683;-145,0041;-959,9988;400,9117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;1136;00:00:01:176;41,35202;1,128642;49,47056;8,005085;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-6,117782;3,682537;-31,99997;6,680574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-646,9299;389,5597;960,0126;-100,2125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72;1152;00:00:01:192;41,35202;1,128642;49,47056;8,005085;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367,0669;-220,9522;1919,998;-400,8344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;1168;00:00:01:208;40,94028;1,373394;48,42295;8,03292;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-24,70459;14,68507;-62,85667;1,670093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1482,275;881,1042;-3771,4;100,2056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;1184;00:00:01:224;40,94028;1,373394;48,42295;8,03292;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1482,275;-881,1042;3771,4;-100,2056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;1200;00:00:01:240;41,05831;1,303766;48,15628;8,088618;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;7,081832;-4,177666;-15,99998;3,341903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424,9099;-250,6599;-959,999;200,5142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76;1216;00:00:01:256;41,04137;1,313792;47,8896;8,088618;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,016235;0,601559;-16,00067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-485,884;286,7534;-0,041256;-200,5142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
