Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
38;608;00:00:00:608;60,63804;-18,96554;6,099115;5,945046;-5,807448;27,1196;103,5072;93,73034;-8,225499;26,60178;103,5774;93,78993;-11,0569;6,157178;55,28004;50,59448;-11,21292;6,485916;21,78643;20,75985;0;0;0;0;1,880264;-0,095787;0;-0,001373;2,01107;-1,529961;0;-0,000458;6,475467;-0,30364;-1,75827;-1,58226;1,698646;-0,076189;0;0;0;0;0;0;194,549;-9,901427;0,054932;-0,247192;366,9674;64,22195;0,027466;-0,082397;662,8531;-31,16512;-105,5099;-94,89439;245,9049;-10,99319;-0,034332;-0,041199
39;624;00:00:00:624;60,63804;-18,96554;6,099115;5,945046;-5,722589;27,11529;103,5072;93,73032;-8,164814;26,59838;103,5774;93,78995;-11,03842;6,156319;55,25072;50,5681;-11,23203;6,486793;21,78643;20,75984;0;0;0;0;5,09159;-0,258408;0;-0,000916;3,641109;-0,204163;0;0,000916;1,108875;-0,051584;-1,759415;-1,582489;-1,146583;0,052614;0;-0,000687;0;0;0;0;192,6796;-9,757233;0;0,027466;97,80233;79,54787;0;0,082397;-321,9955;15,12337;-0,068665;-0,013733;-170,7138;7,728194;0;-0,041199
40;640;00:00:00:640;60,63804;-18,96554;5,832471;5,945013;-5,67896;27,11308;103,5072;93,73033;-8,225118;26,60176;103,5775;93,78995;-11,14233;6,161189;55,16283;50,48901;-11,25416;6,48776;21,78643;20,75985;0;0;-15,99864;-0,002003;2,617721;-0,132637;0,000916;0,000458;-3,618221;0,202789;0,000458;0;-6,234855;0,292225;-5,273666;-4,745864;-1,327343;0,058022;0;0,000687;0;0;-959,9183;-0,120163;-148,4321;7,546234;0,054932;0,082397;-435,5598;24,41711;0,027466;-0,054932;-440,6238;20,62854;-210,8551;-189,8025;-10,84556;0,32444;0;0,082397
41;656;00:00:00:656;60,63804;-18,96554;5,832471;5,945013;-5,637046;27,11099;103,5072;93,73033;-8,175412;26,59897;103,5775;93,78993;-11,18396;6,163098;55,1042;50,43626;-11,26715;6,488364;21,78643;20,75984;0;0;0;0;2,51481;-0,125427;0;0;2,98233;-0,167542;0;-0,000916;-2,49773;0,114527;-3,517456;-3,164749;-0,779629;0,036249;0;-0,000687;0;0;959,9183;0,120163;-6,174659;0,432587;-0,054932;-0,027466;396,0331;-22,21984;-0,027466;-0,054932;224,2275;-10,66189;105,3726;94,86692;32,86285;-1,306343;0;-0,082397
42;672;00:00:00:672;60,63804;-18,96554;5,832471;5,917218;-5,56095;27,10721;103,5072;93,73034;-8,137259;26,59684;103,5775;93,78995;-11,09413;6,158929;55,0749;50,40989;-11,24682;6,487427;21,78643;20,75985;0;0;0;-1,66769;4,565792;-0,227051;-0,000916;0,000458;2,289219;-0,127716;0;0,000916;5,390167;-0,250111;-1,758041;-1,582489;1,219711;-0,05619;0;0,000687;0;0;0;-100,0614;123,0589;-6,097411;-0,054932;0,027466;-41,58668;2,389525;0;0,109863;473,2738;-21,87824;105,5649;94,93559;119,9604;-5,546378;0;0,082397
43;688;00:00:00:688;60,63804;-18,96554;5,832471;5,917218;-5,476792;27,10307;103,5072;93,73032;-8,093569;26,59441;103,5774;93,78995;-11,03019;6,132069;55,0749;50,40989;-11,21663;6,486097;21,78642;20,75985;0;0;0;0;5,049476;-0,248222;0;-0,001373;2,621383;-0,145912;-0,000458;0;3,835945;-1,611643;-0,000229;0,000458;1,811542;-0,079794;-0,000572;0;0;0;0;100,0614;29,02104;-1,270294;0,054932;-0,109863;19,92988;-1,091765;-0,027466;-0,054932;-93,2533;-81,69193;105,4687;94,97679;35,50987;-1,416206;-0,034332;-0,041199
44;704;00:00:00:704;60,63804;-18,96554;5,584863;5,917185;-5,29968;27,0945;103,5072;93,73034;-7,949175;26,58647;103,5775;93,78991;-10,92069;6,126983;55,07489;50,40989;-11,07295;6,479624;21,78643;20,75984;0;0;-14,85649;-0,001974;10,6267;-0,514183;-0,000458;0,001373;8,663635;-0,476532;0,000458;-0,002289;6,57051;-0,305128;-0,000229;0;8,620777;-0,388384;0,000572;-0,000687;0;0;-891,3893;-0,118446;334,6332;-15,95764;-0,027466;0,164795;362,5351;-19,83719;0,054932;-0,137329;164,0739;78,39088;0;-0,027466;408,5541;-18,51539;0,068665;-0,041199
45;720;00:00:00:720;60,63804;-18,96554;5,584863;5,917185;-5,23974;27,09165;103,5072;93,73032;-7,867389;26,58203;103,5775;93,78994;-10,91816;6,126888;55,0749;50,4099;-11,07427;6,527384;21,78643;20,75985;0;0;0;0;3,59642;-0,170975;0,000916;-0,000916;4,907169;-0,266075;0;0,001831;0,151463;-0,005722;0,000229;0,000687;-0,079021;2,8656;0;0,000687;0;0;891,3893;0,118446;-421,8166;20,5925;0,082397;-0,137329;-225,388;12,62741;-0,027466;0,247192;-385,1429;17,96436;0,027466;0,041199;-521,9879;195,239;-0,034332;0,082397
46;736;00:00:00:736;60,63804;-18,96554;5,584863;5,917185;-5,23974;27,09165;103,5072;93,73032;-7,867389;26,58203;103,5775;93,78994;-10,91816;6,126888;55,0749;50,4099;-11,07427;6,527384;21,78643;20,75985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-215,7852;10,25848;-0,054932;0,054932;-294,4301;15,96451;0;-0,109863;-9,087752;0,343323;-0,013733;-0,041199;4,741287;-171,936;0;-0,041199
47;752;00:00:00:752;60,63804;-18,96554;5,584863;5,917185;-5,104727;27,08531;103,5072;93,73033;-7,689931;26,57256;103,5775;93,78992;-10,79129;6,120997;55,0749;50,40989;-10,99026;6,523598;21,78643;20,75985;0;0;0;0;8,100758;-0,380287;-0,000458;0,000458;10,64747;-0,568314;0;-0,000916;7,612152;-0,353451;0;-0,000916;5,040149;-0,227194;0;0;0;0;0;0;486,0454;-22,81723;-0,027466;0,027466;638,848;-34,09882;0;-0,054932;456,7291;-21,20704;0;-0,054932;302,4089;-13,63163;0;0
48;768;00:00:00:768;60,63184;-18,95531;5,584863;5,917185;-5,097699;27,08498;103,5072;93,73033;-7,674705;26,57175;103,5775;93,78992;-10,75918;6,119524;55,07488;50,40989;-11,03023;6,525402;21,78642;20,75984;-0,372162;0,61409;0;0;0,421715;-0,019798;-0,000458;0;0,913582;-0,048523;0;-0,000458;1,926784;-0,088377;-0,000916;0;-2,39788;0,108233;-0,000572;-0,000687;-22,32971;36,84539;0;0;-460,7426;21,62933;0;-0,027466;-584,0331;31,18744;0;0,027466;-341,122;15,90442;-0,054932;0,054932;-446,2817;20,12558;-0,034332;-0,041199
49;784;00:00:00:784;60,63184;-18,95531;5,584863;5,917185;-5,097699;27,08498;103,5072;93,73033;-7,674705;26,57175;103,5775;93,78992;-10,75918;6,119524;55,07488;50,40989;-11,03023;6,525402;21,78642;20,75984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,32971;-36,84539;0;0;-25,30288;1,187897;0,027466;0;-54,8149;2,911376;0;0,027466;-115,6071;5,302619;0,054932;0;143,8728;-6,493949;0,034332;0,041199
50;800;00:00:00:800;60,57211;-18,85682;5,318172;5,945046;-4,99783;27,08038;103,5072;93,73032;-7,607697;26,56824;103,5775;93,78992;-10,65518;6,114717;55,25074;50,56812;-10,94902;6,521764;21,78642;20,75985;-3,583832;5,908927;-16,0015;1,671667;5,992126;-0,27626;0,000916;-0,000458;4,020452;-0,2108;0;0,000458;6,240177;-0,288448;10,55122;9,493789;4,872436;-0,218267;0;0,000687;-215,0299;354,5356;-960,09;100,3;359,5275;-16,57562;0,054932;-0,027466;241,2271;-12,64801;0;0,027466;374,4106;-17,3069;633,0734;569,6273;292,3462;-13,09604;0;0,041199
51;816;00:00:00:816;60,57891;-18,86805;5,318135;5,917185;-4,951951;27,07829;103,5072;93,73034;-7,552891;26,56537;103,5775;93,78995;-10,6527;6,114588;55,28004;50,59449;-10,84451;6,517102;21,78643;20,75985;0,408554;-0,673599;-0,002203;-1,671667;2,752733;-0,125656;0;0,000916;3,288374;-0,171776;0;0,001373;0,148487;-0,007696;1,758499;1,58226;6,270504;-0,279722;0,000572;0;239,5431;-394,9516;959,9578;-200,6;-194,3636;9,036255;-0,054932;0,082397;-43,92472;2,341461;0;0,054932;-365,5013;16,84513;-527,5634;-474,6917;83,88404;-3,687287;0,034332;-0,041199
52;832;00:00:00:832;60,57128;-18,81488;5,318098;5,917185;-4,932686;27,07741;103,5072;93,73032;-7,553332;26,5654;103,5775;93,78992;-10,66649;6,067599;55,33867;50,64722;-10,8664;6,518064;21,78643;20,75984;-0,458221;3,19004;-0,002203;0;1,15591;-0,052643;0;-0,001373;-0,026493;0,001259;0;-0,001373;-0,827465;-2,819366;3,517456;3,163833;-1,313209;0,057764;0;-0,000687;-52,00652;231,8184;0;100,3;-95,80935;4,380798;0;-0,137329;-198,892;10,38208;0;-0,164795;-58,55712;-168,7002;105,5374;94,89439;-455,0228;20,24917;-0,034332;-0,041199
53;848;00:00:00:848;60,58665;-18,88078;5,05156;5,917218;-4,862967;27,07427;103,5072;93,73032;-7,500277;26,56265;103,5774;93,78996;-10,63824;6,066306;55,51448;50,80543;-10,82318;6,516139;21,78643;20,75984;0,922623;-3,95359;-15,99226;0,001974;4,183102;-0,188255;0,000458;0;3,183317;-0,164909;-0,000458;0,001831;1,69487;-0,077562;10,54893;9,492644;2,593002;-0,115528;0;0;82,85064;-428,6178;-959,4033;0,118446;181,6315;-8,136748;0,027466;0,082397;192,5886;-9,970092;-0,027466;0,192261;151,3401;164,5082;421,8887;379,7286;234,3727;-10,39753;0;0,041199
54;864;00:00:00:864;60,62061;-18,80832;5,051483;5,833648;-4,803465;27,0716;103,5072;93,73032;-7,427533;26,55891;103,5775;93,78993;-10,59405;6,06427;55,60242;50,88454;-10,92917;6,520892;21,78642;20,75985;2,037506;4,347038;-0,004663;-5,014228;3,570127;-0,160217;0;0;4,364662;-0,224075;0,000458;-0,001373;2,651596;-0,122194;5,275955;4,746322;-6,35931;0,285187;-0,000572;0,000687;66,89301;498,0377;959,2557;-300,9721;-36,77846;1,682281;-0,027466;0;70,88071;-3,549957;0,054932;-0,192261;57,40355;-2,677917;-316,3788;-284,7793;-537,1387;24,04289;-0,034332;0,041199
55;880;00:00:00:880;60,3983;-18,57187;5,051483;5,833681;-4,795956;27,07127;103,5072;93,73032;-7,455405;26,56034;103,5775;93,78992;-10,68382;6,068406;55,66103;50,93728;-11,01481;6,52471;21,78643;20,75985;-13,339;14,18758;0;0,002003;0,450583;-0,019798;-0,000458;0,000458;-1,672354;0,085716;0;-0,000916;-5,386219;0,248194;3,516769;3,16452;-5,138511;0,229054;0,000572;0;-922,5905;590,4327;0,279808;300,9738;-187,1727;8,425139;-0,027466;0,027466;-362,2209;18,58749;-0,027466;0,027466;-482,2688;22,22328;-105,5511;-94,90812;73,2479;-3,367997;0,068665;-0,041199
56;896;00:00:00:896;60,54048;-18,4005;4,784873;5,833648;-4,762837;27,0698;103,5072;93,73032;-7,41455;26,55825;103,5774;93,78992;-10,72056;6,046302;55,60242;50,88454;-11,04623;6,526123;21,78642;20,75985;8,531113;10,28171;-15,99655;-0,002003;1,987095;-0,088234;0;-0,000458;2,451296;-0,125198;-0,000458;0,000458;-2,20459;-1,326227;-3,51654;-3,164062;-1,884899;0,084772;-0,000572;0;1312,207;-234,3521;-959,793;-0,240326;92,19073;-4,10614;0,027466;-0,054932;247,4189;-12,65488;-0,027466;0,082397;190,8977;-94,46524;-421,9985;-379,7149;195,2167;-8,656882;-0,068665;0
57;912;00:00:00:912;60,54627;-18,3959;4,518134;5,833681;-4,762961;27,06981;103,5072;93,73032;-7,393084;26,55716;103,5774;93,78993;-10,75821;6,04802;55,57311;50,85818;-11,06295;6,526874;21,78642;20,75986;0,347443;0,276032;-16,00439;0,002003;-0,00741;0,000458;0,000458;0,000458;1,287975;-0,065918;0;0,000458;-2,258663;0,103083;-1,758728;-1,581802;-1,003418;0,045061;0;0,000572;-491,0202;-600,3409;-0,470409;0,240326;-119,6703;5,321502;0,027466;0,054932;-69,79922;3,556823;0,027466;0;-3,2444;85,75858;105,4687;94,93559;52,88886;-2,38266;0,034332;0,034332
58;928;00:00:00:928;60,55439;-18,36415;4,518134;5,833715;-4,758969;27,06963;103,5072;93,73034;-7,382354;26,55661;103,5775;93,78992;-10,76141;6,024345;55,54381;50,83181;-11,09059;6,528105;21,78642;20,75984;0,487061;1,905327;0;0,002031;0,239496;-0,010872;-0,000916;0,000916;0,643816;-0,032501;0,000458;-0,000916;-0,192089;-1,420498;-1,758041;-1,58226;-1,658478;0,0739;0;-0,001259;8,377075;97,75771;960,2634;0,001717;14,81437;-0,679779;-0,082397;0,027466;-38,64956;2,005005;0,027466;-0,082397;123,9944;-91,41482;0,041199;-0,027466;-39,30358;1,730346;0;-0,109863
59;944;00:00:00:944;60,65422;-18,25971;4,251509;5,833614;-4,760739;27,0697;103,5072;93,73035;-7,361833;26,55557;103,5775;93,78994;-10,8548;5,980944;55,54381;50,8318;-11,14682;6,530658;21,78642;20,75984;5,989608;6,266212;-15,99747;-0,006037;-0,106201;0,004578;0;0,000458;1,231241;-0,062828;0;0,001373;-5,60337;-2,604074;0,000229;-0,000687;-3,373604;0,153179;0;0;330,1529;261,6531;-959,8479;-0,484085;-20,74184;0,926971;0,054932;-0,027466;35,24551;-1,81961;-0,027466;0,137329;-324,6768;-71,01459;105,4962;94,89439;-102,9075;4,756736;0;0,075531
60;960;00:00:01:000;60,60406;-18,17512;4,251463;5,833681;-4,733918;27,06852;103,5072;93,73034;-7,352019;25,78906;103,5775;93,78993;-10,77264;5,977206;55,57311;50,85817;-11,18136;6,532189;21,78643;20,75984;-3,009109;5,075569;-0,002747;0,004005;1,609297;-0,070724;0;-0,000458;0,588827;-45,9906;0;-0,000458;4,929885;-0,224276;1,758041;1,58226;-2,072182;0,091867;0,000572;0;-539,923;-71,4386;959,6831;0,602531;102,9299;-4,518127;0;-0,054932;-38,54484;-2755,666;0;-0,109863;631,9953;142,7879;105,4687;94,97679;78,08531;-3,678703;0,034332;0
61;976;00:00:01:016;60,60406;-18,17512;4,251463;5,833681;-4,733918;27,06852;103,5072;93,73034;-7,352019;25,78906;103,5775;93,78993;-10,77264;5,977206;55,57311;50,85817;-11,18136;6,532189;21,78643;20,75984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180,5465;-304,5341;0,164795;-0,240326;-96,55779;4,243469;0;0,027466;-35,32962;2759,436;0;0,027466;-295,7931;13,45653;-105,4825;-94,93559;124,3309;-5,512046;-0,034332;0
62;992;00:00:01:032;60,63871;-18,03109;3,984772;5,778011;-4,457731;27,0566;103,5072;93,73032;-7,158098;24,613;103,5775;93,7899;-10,55098;5,943265;55,5731;50,85817;-11,02325;6,525101;21,78643;20,75986;2,078476;8,641891;-16,00147;-3,340215;16,57122;-0,715599;0,000916;-0,000916;11,63529;-70,56313;0,000458;-0,001831;13,29929;-2,036448;-0,000687;0,000229;9,486522;-0,42532;0;0,001259;124,7085;518,5135;-960,0883;-200,4129;994,2729;-42,93594;0,054932;-0,054932;698,1176;-4233,787;0,027466;-0,109863;797,9575;-122,1868;-0,041199;0,013733;569,1913;-25,51918;0;0,075531
63;1008;00:00:01:048;60,66203;-17,85567;3,718154;5,778011;-4,391685;27,05382;103,5072;93,73032;-7,115436;24,5639;103,5775;93,78992;-10,45197;5,938778;55,5731;50,85817;-10,98804;6,523508;21,78643;20,75987;1,399155;10,52502;-15,99709;0;3,962717;-0,16674;-0,000458;0;2,5597;-2,946281;-0,000458;0,000916;5,940456;-0,269251;0,000229;-0,000458;2,11235;-0,095587;0;0,000572;-40,75928;112,9875;0,262699;200,4129;-756,5099;32,93151;-0,082397;0,054932;-544,5356;4057,01;-0,054932;0,164795;-441,5302;106,0318;0,054932;-0,041199;-442,4503;19,78397;0;-0,041199
