Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
44;704;00:00:00:704;59,95593;-0,107605;3,094337;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,37385;60,76345;103,3226;93,87174;-13,08517;77,72931;103,312;94,14546;-2,089005;-1,617708;-0,003791;0;0;0;0;0;0;0;0;0;-0,488262;0,056534;0;0;-0,151176;0,009613;0;0,000916;690,8065;4142,657;-0,683212;0;0;0;0;0;0;0;0;0;25,7801;-417,3293;-0,027466;-0,054932;50,60234;-3,02124;0;0,109863
45;720;00:00:00:720;59,91224;-0,100311;3,094337;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,37202;60,80928;103,3226;93,87175;-13,06864;77,7283;103,312;94,14546;-2,621841;0,437622;0;0;0;0;0;0;0;0;0;0;0,109863;2,749328;-0,000458;0,000458;0,991631;-0,060425;0;0;-31,9702;123,3198;0,227451;0;0;0;0;0;0;0;0;0;35,88752;161,5677;-0,027466;0,027466;68,56841;-4,20227;0;-0,054932
46;736;00:00:00:736;59,84867;-0,182021;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,48444;60,86852;103,3226;93,87175;-13,08947;77,72955;103,312;94,14547;-3,813858;-4,902563;0,003791;0;0;0;0;0;0;0;0;0;-6,745548;3,554764;0,000458;0;-1,24958;0,074615;0,000458;0,000458;-71,521;-320,4111;0,227451;0;0;0;0;0;0;0;0;0;-411,3246;48,32611;0,054932;-0,027466;-134,4726;8,102416;0,027466;0,027466
47;752;00:00:00:752;59,69518;-1,26585;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,48151;60,9602;103,3227;93,87171;-13,09361;77,72982;103,312;94,14545;-9,209289;-65,02976;0;0;0;0;0;0;0;0;0;0;0,175724;5,500488;0,000458;-0,002289;-0,248737;0,016479;-0,000458;-0,000916;-323,7258;-3607,632;-0,227451;0;0;0;0;0;0;0;0;0;415,2763;116,7434;0;-0,137329;60,05058;-3,488158;-0,054932;-0,082397
48;768;00:00:00:768;59,69518;-1,26585;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,48151;60,9602;103,3227;93,87171;-13,09361;77,72982;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552,5573;3901,786;0;0;0;0;0;0;0;0;0;0;-10,54344;-330,0292;-0,027466;0,137329;14,92424;-0,98877;0,027466;0,054932
49;784;00:00:00:784;59,47869;-2,138365;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,48494;61,16761;103,3226;93,87173;-13,09307;77,72977;103,312;94,14545;-12,98927;-52,35091;0;0;0;0;0;0;0;0;0;0;-0,20565;12,44476;-0,000458;0,000916;0,032558;-0,002747;0,000458;0;-779,3563;-3141,054;0;0;0;0;0;0;0;0;0;0;-12,33902;746,6857;-0,027466;0,054932;1,953506;-0,164795;0,027466;0
50;800;00:00:00:800;59,47869;-2,138365;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,48494;61,16761;103,3226;93,87173;-13,09307;77,72977;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;779,3563;3141,054;0;0;0;0;0;0;0;0;0;0;12,33902;-746,6857;0,027466;-0,054932;-1,953506;0,164795;-0,027466;0
51;816;00:00:00:816;59,41898;-2,001322;3,094337;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,48925;61,26011;103,3226;93,87173;-13,07083;77,79697;103,312;94,14545;-3,582916;8,222609;-0,003791;0;0;0;0;0;0;0;0;0;-0,258293;5,549926;-0,000458;0,000458;1,334438;4,031525;-0,000458;0;-214,9749;493,3565;-0,227451;0;0;0;0;0;0;0;0;0;-15,49759;332,9955;-0,027466;0,027466;80,06629;241,8915;-0,027466;0
52;832;00:00:00:832;59,37534;-1,973586;3,094337;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,50667;61,33115;103,3226;93,87173;-13,07483;77,84293;103,312;94,14547;-2,618408;1,664142;0;0;0;0;0;0;0;0;0;0;-1,045532;4,262238;0,000458;-0,000458;-0,240154;2,757568;0,000458;0,000916;57,87048;-393,5079;0,227451;0;0;0;0;0;0;0;0;0;-47,23434;-77,26132;0,054932;-0,054932;-94,47554;-76,43739;0,054932;0,054932
53;848;00:00:00:848;59,13171;-3,327183;3,094273;96,38642;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,56499;61,40697;103,3226;93,87174;-13,09687;77,86709;103,312;94,14545;-14,618;-81,2158;-0,003805;-0,000458;0;0;0;0;0;0;0;0;-3,499202;4,549713;-0,000458;0,000916;-1,322193;1,449737;0;-0,000916;-719,9752;-4972,796;-0,22831;-0,027466;0;0;0;0;0;0;0;0;-147,2202;17,24854;-0,054932;0,082397;-64,92233;-78,46984;-0,027466;-0,109863
54;864;00:00:00:864;59,05582;-3,287332;3,094463;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,60374;61,5265;103,3226;93,87173;-13,10256;77,95882;103,312;94,14545;-4,553375;2,391071;0,011401;0,000458;0;0;0;0;0;0;0;0;-2,324981;7,171325;0;-0,000916;-0,341721;5,50415;0;0;603,8772;5016,412;0,91238;0,054932;0;0;0;0;0;0;0;0;70,45326;157,2967;0,027466;-0,109863;58,82835;243,2647;0;0,054932
55;880;00:00:00:880;59,05582;-3,287332;3,094463;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,60374;61,5265;103,3226;93,87173;-13,10256;77,95882;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273,2025;-143,4643;-0,684071;-0,027466;0;0;0;0;0;0;0;0;139,4989;-430,2795;0;0,054932;20,50323;-330,249;0;0
56;896;00:00:00:896;58,85348;-4,339256;3,094337;96,38641;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,57934;61,61555;103,3226;93,87173;-13,10086;78,00441;103,312;94,14548;-12,14012;-63,11548;-0,007596;-0,000916;0;0;0;0;0;0;0;0;1,463985;5,343017;0;0,000458;0,102139;2,735138;0,000458;0,001831;-728,4072;-3786,928;-0,455761;-0,054932;0;0;0;0;0;0;0;0;87,83911;320,581;0;0,027466;6,12831;164,1083;0,027466;0,109863
57;912;00:00:00:912;58,82955;-4,361727;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,58458;61,63916;103,3227;93,87173;-13,09978;78,05004;103,312;94,14545;-1,436005;-1,348228;0,003791;0,000916;0;0;0;0;0;0;0;0;-0,314083;1,416778;0,000916;0;0,06506;2,737884;0;-0,001831;642,2469;3706,035;0,683212;0,109863;0;0;0;0;0;0;0;0;-106,6841;-235,5743;0,054932;-0,027466;-2,224731;0,164795;-0,027466;-0,219727
58;928;00:00:00:928;58,79395;-4,377082;3,094273;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,55593;61,65881;103,3226;93,87174;-13,10192;78,09587;103,312;94,14546;-2,135925;-0,921307;-0,007596;0;0;0;0;0;0;0;0;0;1,718616;1,17897;-0,000458;0,000458;-0,128346;2,749786;-0,000458;0,000458;-41,99524;25,6153;-0,683212;-0,054932;0;0;0;0;0;0;0;0;121,962;-14,26849;-0,082397;0,027466;-11,60431;0,714111;-0,027466;0,137329
59;944;00:00:00:944;58,54808;-5,657207;3,094273;96,38642;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,55188;61,79625;103,3226;93,87175;-13,10308;78,11879;103,312;94,14545;-14,75212;-76,80753;0;-0,000458;0;0;0;0;0;0;0;0;0,243015;8,246155;-0,000458;0,000458;-0,06958;1,375122;-0,000458;-0,000458;-756,9716;-4553,173;0,455761;-0,027466;0;0;0;0;0;0;0;0;-88,53606;424,0311;0;0;3,525924;-82,47984;0;-0,054932
60;960;00:00:01:000;58,36216;-5,611591;3,0944;96,38642;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,55228;62,09505;103,3227;93,87176;-13,11109;78,23349;103,312;94,14548;-11,15547;2,736969;0,007596;0;0;0;0;0;0;0;0;0;-0,023575;17,92854;0,000916;0,000458;-0,480709;6,882019;0,000458;0,001373;215,7989;4772,67;0,455761;0,027466;0;0;0;0;0;0;0;0;-15,99541;580,9433;0,082397;0;-24,66774;330,4138;0,054932;0,109863
61;976;00:00:01:016;58,05214;-6,367146;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,53381;62,57545;103,3226;93,87175;-13,11831;78,37096;103,312;94,14547;-18,60122;-45,33331;0;0,000458;0;0;0;0;0;0;0;0;1,107731;28,82355;-0,000916;-0,000458;-0,433502;8,248444;0;-0,000458;-446,7452;-2884,216;-0,455761;0,027466;0;0;0;0;0;0;0;0;67,87834;653,7001;-0,109863;-0,054932;2,832412;81,9855;-0,027466;-0,109863
62;992;00:00:01:032;58,05214;-6,367146;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,53381;62,57545;103,3226;93,87175;-13,11831;78,37096;103,312;94,14547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1116,073;2719,998;0;-0,027466;0;0;0;0;0;0;0;0;-66,46385;-1729,413;0,054932;0,027466;26,01013;-494,9066;0;0,027466
63;1008;00:00:01:048;57,89323;-6,000614;3,094337;96,38642;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,51242;63,26209;103,3226;93,87173;-13,09717;78,50682;103,312;94,14546;-9,534301;21,99194;-0,003791;-0,000458;0;0;0;0;0;0;0;0;1,283798;41,1985;0;-0,000916;1,268577;8,151398;-0,000916;-0,000458;-572,058;1319,516;-0,227451;-0,027466;0;0;0;0;0;0;0;0;77,02789;2471,91;0;-0,054932;76,11465;489,0838;-0,054932;-0,027466
64;1024;00:00:01:064;57,68846;-6,543111;3,094337;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,51879;63,69906;103,3226;93,87173;-13,11991;78,53097;103,312;94,14545;-12,28615;-32,5498;0;0,000458;0;0;0;0;0;0;0;0;-0,38229;26,21841;0;-0,000458;-1,36425;1,448822;0,000916;-0,000458;-165,1108;-3272,504;0,227451;0,054932;0;0;0;0;0;0;0;0;-99,96527;-898,8051;0;0,027466;-157,9697;-402,1545;0,109863;0
65;1040;00:00:01:080;57,6754;-6,339633;3,0944;96,38643;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,50699;63,92728;103,3226;93,87173;-13,11634;78,53075;103,312;94,14545;-0,783463;12,20867;0,003791;0;0;0;0;0;0;0;0;0;0,707645;13,69331;0;0;0,213947;-0,013275;-0,000458;0;690,1611;2685,508;0,227451;-0,027466;0;0;0;0;0;0;0;0;65,39611;-751,5059;0;0,027466;94,69183;-87,72581;-0,082397;0,027466
66;1056;00:00:01:096;57,65195;-6,099007;3,094337;96,38642;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-13,47545;64,52055;103,3226;93,87173;-13,0853;78,5518;103,312;94,14545;-1,406937;14,43758;-0,003791;-0,000458;0;0;0;0;0;0;0;0;1,892795;35,5957;0;0;1,86224;1,263428;0;0;-37,40844;133,7345;-0,454903;-0,027466;0;0;0;0;0;0;0;0;71,109;1314,143;0;0;98,89754;76,60217;0,027466;0
